aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,FG_latest,References,Pata&Hunt_traitValue,filter_or_not,campbell_diet,same_or_not,Global_totalAbundance,Global_relativeAbundance,NAtlantic_totalAbundance,NAtlantic_relativeAbundance,AusCPR_totalAbundance,AusCPR_relativeAbundance,NPacific_totalAbundance,NPacific_relativeAbundance,SOCPR_totalAbundance,SOCPR_relativeAbundance
129060,Sapphirina stellata,Sapphirina stellata,4265,"Giesbrecht, 1891",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina stellata,urn:lsid:marinespecies.org:taxname:129060,"Sapphirina stellata Giesbrecht, 1891",Non-calanoid,Sapphirina stellata,carnivore,[2] [A] [P],carnivore,0,omni,FALSE,62,1.3522838037931776e-8,NA,NA,62,5.331622627750408e-5,NA,NA,NA,NA
129054,Sapphirina opalina,Sapphirina opalina,4259,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina opalina,urn:lsid:marinespecies.org:taxname:129054,"Sapphirina opalina Dana, 1849",Non-calanoid,Sapphirina opalina,carnivore,[2] [A] [P],carnivore,0,omni,FALSE,52,1.1341735128587942e-8,NA,NA,52,4.4716834942422774e-5,NA,NA,NA,NA
129041,Sapphirina angusta,Sapphirina angusta,4247,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina angusta,urn:lsid:marinespecies.org:taxname:129041,"Sapphirina angusta Dana, 1849",Non-calanoid,Sapphirina angusta,carnivore,[A] [P] *,carnivore,0,omni,FALSE,34,7.415749891769039e-9,NA,NA,34,2.923793053927643e-5,NA,NA,NA,NA
129052,Sapphirina metallina,Sapphirina metallina,4257,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina metallina,urn:lsid:marinespecies.org:taxname:129052,"Sapphirina metallina Dana, 1849",Non-calanoid,Sapphirina metallina,carnivore,[2] [A] [P],carnivore,0,NA,NA,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA
104793,Scaphocalanus echinatus,Scaphocalanus echinatus,2132,"(Farran, 1905)",220,Species,104228,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scaphocalanus,Scaphocalanus echinatus,urn:lsid:marinespecies.org:taxname:104793,"Scaphocalanus echinatus (Farran, 1905)",Calanoid,Scaphocalanus echinatus,omnivore,[A] [P],omnivore; detritivore,0,omni,TRUE,88,1.9193705602225743e-8,72,1.643480860963471e-7,1,8.599391335081303e-7,12,2.95729852051789e-9,3,1.2335204748363058e-7
104228,Scaphocalanus,Scaphocalanus,2119,"Sars G.O., 1900",180,Genus,104103,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scaphocalanus,NA,urn:lsid:marinespecies.org:taxname:104228,"Scaphocalanus Sars G.O., 1900",Calanoid,Scaphocalanus spp. (Unidentified),omnivore,[A] ,not determined,0,NA,NA,54,1.1777955710456708e-8,48,1.0956539073089805e-7,NA,NA,6,1.478649260258945e-9,NA,NA
345286,Scaphocalanus farrani,Scaphocalanus farrani,2136,"Park, 1982",220,Species,104228,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scaphocalanus,Scaphocalanus farrani,urn:lsid:marinespecies.org:taxname:345286,"Scaphocalanus farrani Park, 1982",Calanoid,Scaphocalanus farrani,omnivore,[A] [P],omnivore; detritivore,0,NA,NA,3,6.543308728031505e-10,NA,NA,NA,NA,NA,NA,3,1.2335204748363058e-7
104790,Scaphocalanus brevicornis,Scaphocalanus brevicornis,2126,"(Sars G.O., 1900)",220,Species,104228,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scaphocalanus,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,"Scaphocalanus brevicornis (Sars G.O., 1900)",Calanoid,Scaphocalanus brevicornis,omnivore,[A] [P],omnivore; detritivore,0,omni,TRUE,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
104229,Scolecithricella,Scolecithricella,2151,"Sars G.O., 1902",180,Genus,104103,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,NA,urn:lsid:marinespecies.org:taxname:104229,"Scolecithricella Sars G.O., 1902",Calanoid,Scolecithricella spp. j,omnivore,[1] [A],not determined,0,NA,NA,57631,1.2569914176839456e-5,49350,1.1264691734520456e-4,1,8.599391335081303e-7,8250,2.0331427328560497e-6,30,1.2335204748363056e-6
104811,Scolecithricella minor,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,Alternative representation to Scolecithricella minor minor,Calanoid,Scolecithricella minor,omnivore,[1] [A],not determined,0,NA,NA,756,1.6489137994639392e-7,NA,NA,NA,NA,NA,NA,756,3.10847159658749e-5
1509944,Scolecithricella minor minor,Scolecithricella minor,2161,"(Brady, 1883)",230,Subspecies,104229,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:1509944,"Scolecithricella minor minor (Brady, 1883)",Calanoid,Scolecithricella minor,omnivore,[1] [A],detritivore,0,omni,TRUE,5,1.0905514546719175e-9,NA,NA,5,4.299695667540651e-6,NA,NA,NA,NA
1509944,Scolecithricella minor minor,Scolecithricella minor,2161,"(Brady, 1883)",230,Subspecies,104229,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:1509944,"Scolecithricella minor minor (Brady, 1883)",Calanoid,Scolecithricella minor,omnivore,[1] [A],omnivore; detritivore,0,omni,TRUE,5,1.0905514546719175e-9,NA,NA,5,4.299695667540651e-6,NA,NA,NA,NA
355505,Scolecithricella globulosa,Scolecithricella globulosa,2155,"Brodsky, 1950",220,Species,104229,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella globulosa,urn:lsid:marinespecies.org:taxname:355505,"Scolecithricella globulosa Brodsky, 1950",Calanoid,Scolecithricella globulosa,omnivore,[1] [A],detritivore,0,omni,TRUE,2,4.3622058186876703e-10,NA,NA,2,1.7198782670162606e-6,NA,NA,NA,NA
104821,Scolecithrix danae,Scolecithrix danae,2174,"(Lubbock, 1856)",220,Species,104230,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithrix,Scolecithrix danae,urn:lsid:marinespecies.org:taxname:104821,"Scolecithrix danae (Lubbock, 1856)",Calanoid,Scolecithrix danae,omnivore,[A],omnivore; detritivore,0,omni,TRUE,3617,7.889049223096651e-7,3390,7.738055720369675e-6,227,1.9520618330634557e-4,NA,NA,NA,NA
104820,Scolecithrix bradyi,Scolecithrix bradyi,2173,"Giesbrecht, 1888",220,Species,104230,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithrix,Scolecithrix bradyi,urn:lsid:marinespecies.org:taxname:104820,"Scolecithrix bradyi Giesbrecht, 1888",Calanoid,Scolecithrix bradyi,omnivore,[A],omnivore; detritivore,0,omni,TRUE,78,1.701260269288191e-8,75,1.711959230170282e-7,3,2.5798174005243908e-6,NA,NA,NA,NA
104230,Scolecithrix,Scolecithrix,2171,"Brady, 1883",180,Genus,104103,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithrix,NA,urn:lsid:marinespecies.org:taxname:104230,"Scolecithrix Brady, 1883",Calanoid,Scolecithrix spp.,omnivore,[A],not determined,0,omni,TRUE,54,1.1777955710456708e-8,0,0,54,4.643671320943904e-5,NA,NA,NA,NA
361576,Scolecitrichopsis ctenopus,Scolecitrichopsis ctenopus,2182,"(Giesbrecht, 1888)",220,Species,345359,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecitrichopsis,Scolecitrichopsis ctenopus,urn:lsid:marinespecies.org:taxname:361576,"Scolecitrichopsis ctenopus (Giesbrecht, 1888)",Calanoid,Scolecitrichopsis ctenopus,NA,,not determined,0,NA,NA,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
104832,Scottocalanus persecans,Scottocalanus persecans,2210,"(Giesbrecht, 1895)",220,Species,104232,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scottocalanus,Scottocalanus persecans,urn:lsid:marinespecies.org:taxname:104832,"Scottocalanus persecans (Giesbrecht, 1895)",Calanoid,Scottocalanus persecans,NA,,not determined,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
345365,Stephos longipes,Stephos longipes,2275,"Giesbrecht, 1902",220,Species,104239,Animalia,Arthropoda,Copepoda,Calanoida,Stephidae,Stephos,Stephos longipes,urn:lsid:marinespecies.org:taxname:345365,"Stephos longipes Giesbrecht, 1902",Calanoid,Stephos longipes,NA,,not determined,0,NA,NA,390,8.506301346440956e-8,NA,NA,NA,NA,NA,NA,390,1.6035766172871974e-5
345366,Subeucalanus longiceps,Subeucalanus longiceps,2299,"(Matthews, 1925)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus longiceps,urn:lsid:marinespecies.org:taxname:345366,"Subeucalanus longiceps (Matthews, 1925)",Calanoid,Subeucalanus longiceps,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,13232,2.8860353696437623e-6,NA,NA,56,4.8156591476455295e-5,NA,NA,13176,5.417621925481055e-4
104173,Subeucalanus,Subeucalanus,2295,"Geletin, 1976",180,Genus,345954,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,NA,urn:lsid:marinespecies.org:taxname:104173,"Subeucalanus Geletin, 1976",Calanoid,Subeucalanus spp.,omnivore,[A],not determined,0,omni,TRUE,10753,2.3453399584174256e-6,NA,NA,5914,0.00508568,NA,NA,4839,1.989668525910961e-4
104544,Subeucalanus crassus,Eucalanus crassus,2296,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus crassus,urn:lsid:marinespecies.org:taxname:104544,"Subeucalanus crassus (Giesbrecht, 1888)",Calanoid,Subeucalanus crassus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,1826,3.982693912461843e-7,1437,3.2801138850062604e-6,389,3.3451632293466266e-4,NA,NA,NA,NA
104548,Subeucalanus subcrassus,Eucalanus subcrassus,2303,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus subcrassus,urn:lsid:marinespecies.org:taxname:104548,"Subeucalanus subcrassus (Giesbrecht, 1888)",Calanoid,Subeucalanus subcrassus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,511,1.1145435866746997e-7,NA,NA,511,4.394288972226546e-4,NA,NA,NA,NA
104547,Subeucalanus pileatus,Eucalanus pileatus,2302,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus pileatus,urn:lsid:marinespecies.org:taxname:104547,"Subeucalanus pileatus (Giesbrecht, 1888)",Calanoid,Subeucalanus pileatus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,334,7.284883717208408e-8,36,8.217404304817356e-8,292,2.5110222698437407e-4,6,1.478649260258945e-9,NA,NA
104545,Subeucalanus monachus,Eucalanus monachus,2300,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus monachus,urn:lsid:marinespecies.org:taxname:104545,"Subeucalanus monachus (Giesbrecht, 1888)",Calanoid,Subeucalanus monachus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,257,5.605434477013657e-8,243,5.546747905751714e-7,14,1.2039147869113824e-5,NA,NA,NA,NA
360662,Subeucalanus dentatus,Subeucalanus dentatus,2297,"(Scott A., 1909)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus dentatus,urn:lsid:marinespecies.org:taxname:360662,"Subeucalanus dentatus (Scott A., 1909)",Calanoid,Subeucalanus dentatus,omnivore,Derived at genus level,not determined,0,NA,NA,61,1.3304727746997393e-8,NA,NA,61,5.2456287143995946e-5,NA,NA,NA,NA
104546,Subeucalanus mucronatus,Eucalanus mucronatus,2301,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus mucronatus,urn:lsid:marinespecies.org:taxname:104546,"Subeucalanus mucronatus (Giesbrecht, 1888)",Calanoid,Subeucalanus mucronatus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,37,8.07008076457219e-9,30,6.84783692068113e-8,7,6.019573934556912e-6,NA,NA,NA,NA
104549,Subeucalanus subtenuis,Subeucalanus subtenuis,2304,"(Giesbrecht, 1888)",220,Species,104173,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Subeucalanus subtenuis,urn:lsid:marinespecies.org:taxname:104549,"Subeucalanus subtenuis (Giesbrecht, 1888)",Calanoid,Subeucalanus subtenuis,omnivore,[A],omnivore; herbivore,0,omni,TRUE,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA
355934,Sulcanus conflictus,Sulcanus conflictus,2307,"Nicholls, 1945",220,Species,348074,Animalia,Arthropoda,Copepoda,Calanoida,Sulcanidae,Sulcanus,Sulcanus conflictus,urn:lsid:marinespecies.org:taxname:355934,"Sulcanus conflictus Nicholls, 1945",Calanoid,Sulcanus conflictus,carnivore,[C],not determined,0,carn,FALSE,15,3.271654364015752e-9,NA,NA,12,1.0319269602097565e-5,NA,NA,3,1.2335204748363058e-7
104878,Temora longicornis,Temora longicornis,2316,"(MÃ¼ller O.F., 1785)",220,Species,104241,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878,"Temora longicornis (MÃ¼ller O.F., 1785)",Calanoid,Temora longicornis,omnivore,[1] [A] [C],omnivore,0,NA,NA,8654400,0.001887614,8654250,0.019754298,NA,NA,150,3.6966231506473636e-8,NA,NA
104879,Temora stylifera,Temora stylifera,2317,"(Dana, 1849)",220,Species,104241,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora stylifera,urn:lsid:marinespecies.org:taxname:104879,"Temora stylifera (Dana, 1849)",Calanoid,Temora stylifera,omnivore,[1] [A] [C],omnivore; herbivore,0,omni,TRUE,78002,1.701303891346378e-5,78000,1.7804375993770935e-4,2,1.7198782670162606e-6,0,0,NA,NA
104879,Temora stylifera,Temora stylifera,2317,"(Dana, 1849)",220,Species,104241,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora stylifera,urn:lsid:marinespecies.org:taxname:104879,"Temora stylifera (Dana, 1849)",Calanoid,Temora stylifera,omnivore,[1] [A] [C],omnivore,0,omni,TRUE,78002,1.701303891346378e-5,78000,1.7804375993770935e-4,2,1.7198782670162606e-6,0,0,NA,NA
104880,Temora turbinata,Temora turbinata,2318,"(Dana, 1849)",220,Species,104241,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora turbinata,urn:lsid:marinespecies.org:taxname:104880,"Temora turbinata (Dana, 1849)",Calanoid,Temora turbinata,omnivore,[1] [A] [C],omnivore; herbivore,0,omni,TRUE,59534,1.2984978060487588e-5,3600,8.217404304817354e-6,53543,0.046043721,NA,NA,2391,9.831158184445356e-5
104241,Temora,Temora,2313,"Baird, 1850",180,Genus,104106,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,NA,urn:lsid:marinespecies.org:taxname:104241,"Temora Baird, 1850",Calanoid,Temora spp.,omnivore,[C] [A],not determined,0,omni,TRUE,10830,2.362134450819373e-6,NA,NA,10830,0.009313141,NA,NA,NA,NA
220898,Temora discaudata,Temora discaudata,2314,"Giesbrecht, 1889",220,Species,104241,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Temora discaudata,urn:lsid:marinespecies.org:taxname:220898,"Temora discaudata Giesbrecht, 1889",Calanoid,Temora discaudata,omnivore,[1],omnivore; herbivore,0,omni,TRUE,2798,6.10272594034405e-7,NA,NA,2798,0.00240611,NA,NA,NA,NA
104881,Temoropia mayumbaensis,Temoropia mayumbaensis,2336,"Scott T., 1894",220,Species,104242,Animalia,Arthropoda,Copepoda,Calanoida,Fosshageniidae,Temoropia,Temoropia mayumbaensis,urn:lsid:marinespecies.org:taxname:104881,"Temoropia mayumbaensis Scott T., 1894",Calanoid,Temoropia mayumbaensis,NA,unknown,not determined,0,omni,TRUE,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA
157684,Tortanus discaudatus,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Calanoida,Tortanidae,Tortanus,Tortanus discaudatus,urn:lsid:marinespecies.org:taxname:157684,Alternative representation to Tortanus (Boreotortanus) discaudatus,Calanoid,Tortanus discaudatus,carnivore,[A],not determined,0,NA,NA,7500,1.635827182007876e-6,1800,4.108702152408677e-6,NA,NA,5700,1.404716797245998e-6,NA,NA
720560,Tortanus (Tortanus) gracilis,Tortanus (Tortanus) gracilis,2415,"(Brady, 1883)",220,Species,157683,Animalia,Arthropoda,Copepoda,Calanoida,Tortanidae,Tortanus,Tortanus (Tortanus) gracilis,urn:lsid:marinespecies.org:taxname:720560,"Tortanus (Tortanus) gracilis (Brady, 1883)",Calanoid,Tortanus gracilis,carnivore,[C],not determined,0,carn,FALSE,302,6.586930786218382e-8,NA,NA,302,2.5970161831945536e-4,NA,NA,NA,NA
157683,Tortanus,Tortanus,2374,"Giesbrecht in Giesbrecht & Schmeil, 1898",180,Genus,157682,Animalia,Arthropoda,Copepoda,Calanoida,Tortanidae,Tortanus,NA,urn:lsid:marinespecies.org:taxname:157683,"Tortanus Giesbrecht in Giesbrecht & Schmeil, 1898",Calanoid,Tortanus spp.,carnivore,[C],carnivore,0,carn,TRUE,155,3.380709509482944e-8,NA,NA,155,1.332905656937602e-4,NA,NA,NA,NA
720586,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) barbatus,2413,"(Brady, 1883)",220,Species,157683,Animalia,Arthropoda,Copepoda,Calanoida,Tortanidae,Tortanus,Tortanus (Tortanus) barbatus,urn:lsid:marinespecies.org:taxname:720586,"Tortanus (Tortanus) barbatus (Brady, 1883)",Calanoid,Tortanus barbatus,carnivore,[C],not determined,0,carn,FALSE,56,1.2214176292325476e-8,NA,NA,56,4.8156591476455295e-5,NA,NA,NA,NA
128957,Triconia conifera,Oncaea conifera,4320,"(Giesbrecht, 1891)",220,Species,128691,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"Triconia conifera (Giesbrecht, 1891)",Non-calanoid,Triconia conifera complex,omnivore,[A] [C],omnivore; detritivore,0,omni,TRUE,161,3.511575684043574e-8,NA,NA,161,1.3845020049480896e-4,NA,NA,NA,NA
128691,Triconia,Triconia,4316,"BÃ¶ttger-Schnack, 1999",180,Genus,128586,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,NA,urn:lsid:marinespecies.org:taxname:128691,"Triconia BÃ¶ttger-Schnack, 1999",Non-calanoid,Triconia spp.,omnivore,[A] [C],not determined,0,omni,TRUE,79,1.7230712983816296e-8,NA,NA,79,6.793519154714229e-5,NA,NA,NA,NA
345368,Triconia antarctica,Triconia antarctica,4317,"(Heron, 1977)",220,Species,128691,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,Triconia antarctica,urn:lsid:marinespecies.org:taxname:345368,"Triconia antarctica (Heron, 1977)",Non-calanoid,Triconia antarctica,omnivore,[A] [P],omnivore; detritivore,0,NA,NA,63,1.374094832886616e-8,NA,NA,NA,NA,NA,NA,63,2.5903929971562417e-6
104343,Undeuchaeta plumosa,Undeuchaeta plumosa,2421,"(Lubbock, 1856)",220,Species,104128,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Undeuchaeta,Undeuchaeta plumosa,urn:lsid:marinespecies.org:taxname:104343,"Undeuchaeta plumosa (Lubbock, 1856)",Calanoid,Undeuchaeta plumosa,carnivore,[1],omnivore; carnivore,0,NA,NA,5154,1.1241404394758123e-6,5133,1.171664897128541e-5,NA,NA,21,5.1752724109063085e-9,NA,NA
104128,Undeuchaeta,Undeuchaeta,2416,"Giesbrecht, 1888",180,Genus,104075,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Undeuchaeta,NA,urn:lsid:marinespecies.org:taxname:104128,"Undeuchaeta Giesbrecht, 1888",Calanoid,Undeuchaeta spp. (Unidentified),carnivore,[1],suspension feeder,0,NA,NA,201,4.384016847781108e-8,192,4.382615629235922e-7,NA,NA,9,2.217973890388418e-9,NA,NA
104342,Undeuchaeta major,Undeuchaeta major,2420,"Giesbrecht, 1888",220,Species,104128,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Undeuchaeta,Undeuchaeta major,urn:lsid:marinespecies.org:taxname:104342,"Undeuchaeta major Giesbrecht, 1888",Calanoid,Undeuchaeta major,carnivore,[1],omnivore; carnivore,0,NA,NA,174,3.795119062258273e-8,156,3.560875198754187e-7,NA,NA,18,4.435947780776836e-9,NA,NA
104342,Undeuchaeta major,Undeuchaeta major,2420,"Giesbrecht, 1888",220,Species,104128,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Undeuchaeta,Undeuchaeta major,urn:lsid:marinespecies.org:taxname:104342,"Undeuchaeta major Giesbrecht, 1888",Calanoid,Undeuchaeta major,carnivore,[1],suspension feeder,0,NA,NA,174,3.795119062258273e-8,156,3.560875198754187e-7,NA,NA,18,4.435947780776836e-9,NA,NA
104473,Undinula vulgaris,Calanus vulgaris,2435,"(Dana, 1849)",220,Species,104156,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula,Undinula vulgaris,urn:lsid:marinespecies.org:taxname:104473,"Undinula vulgaris (Dana, 1849)",Calanoid,Undinula vulgaris,omnivore,[A],omnivore,0,omni,TRUE,7941,1.7320138203099394e-6,4746,1.0833278008517545e-5,3195,0.002747506,NA,NA,NA,NA
128639,Urocorycaeus,Urocorycaeus,4347,"Dahl, 1912",180,Genus,128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,NA,urn:lsid:marinespecies.org:taxname:128639,"Urocorycaeus Dahl, 1912",Non-calanoid,Urocorycaeus spp.,carnivore,[A],not determined,0,carn,TRUE,835,1.8212209293021024e-7,831,1.8968508270286723e-6,4,3.439756534032521e-6,NA,NA,NA,NA
765217,Urocorycaeus longistylis,Urocorycaeus longistylis,4350,"(Dana, 1849)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus longistylis,urn:lsid:marinespecies.org:taxname:765217,"Urocorycaeus longistylis (Dana, 1849)",Non-calanoid,Urocorycaeus longistylis,carnivore,[A],carnivore,0,carn,TRUE,51,1.1123624837653558e-8,NA,NA,51,4.3856895808914645e-5,NA,NA,NA,NA
128822,Urocorycaeus lautus,Urocorycaeus lautus,4349,"(Dana, 1849)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus lautus,urn:lsid:marinespecies.org:taxname:128822,"Urocorycaeus lautus (Dana, 1849)",Non-calanoid,Urocorycaeus lautus,carnivore,[A],carnivore,0,carn,TRUE,31,6.761419018965888e-9,NA,NA,31,2.665811313875204e-5,NA,NA,NA,NA
128821,Urocorycaeus furcifer,Urocorycaeus furcifer,4348,"(Claus, 1863)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus furcifer,urn:lsid:marinespecies.org:taxname:128821,"Urocorycaeus furcifer (Claus, 1863)",Non-calanoid,Urocorycaeus furcifer,carnivore,[A],carnivore,0,carn,TRUE,23,5.01653669149082e-9,NA,NA,23,1.9778600070686997e-5,NA,NA,NA,NA
104204,Xanthocalanus,Xanthocalanus,2453,"Giesbrecht, 1893",180,Genus,104095,Animalia,Arthropoda,Copepoda,Calanoida,Phaennidae,Xanthocalanus,NA,urn:lsid:marinespecies.org:taxname:104204,"Xanthocalanus Giesbrecht, 1893",Calanoid,Xanthocalanus spp. ,NA,,not determined,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
123081,Crinoidea,NA,NA,NA,NA,NA,NA,Animalia,Echinodermata,Crinoidea,NA,NA,NA,NA,urn:lsid:marinespecies.org:taxname:123081,Crinoidea,NA,Pentacrinoid larvae,NA,,not determined,0,NA,NA,54,1.1777955710456708e-8,NA,NA,54,4.643671320943904e-5,NA,NA,NA,NA
109538,Glenodinium,Glenodinium,5600,"Ehrenberg, 1836",180,Genus,109433,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Glenodinium,NA,urn:lsid:marinespecies.org:taxname:109538,"Glenodinium Ehrenberg, 1836",Dinoflagellate,Glenodinium spp.,NA,,not determined,0,NA,NA,45000,9.814963092047256e-6,NA,NA,NA,NA,45000,1.108986945194209e-5,NA,NA
109475,Gymnodinium,Gymnodinium,5629,"F. Stein, 1878",180,Genus,109410,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,urn:lsid:marinespecies.org:taxname:109475,"Gymnodinium F. Stein, 1878",Dinoflagellate,Gymnodinium spp.,NA,,not determined,0,NA,NA,330000,7.197639600834655e-5,NA,NA,NA,NA,330000,8.132570931424198e-5,NA,NA
