aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxon,FG_latest,References,Pata&Hunt_traitValue,filter_or_not,campbell_diet,same_or_not,Global_totalAbundance,Global_relativeAbundance,NAtlantic_totalAbundance,NAtlantic_relativeAbundance,AusCPR_totalAbundance,AusCPR_relativeAbundance,NPacific_totalAbundance,NPacific_relativeAbundance,SOCPR_totalAbundance,SOCPR_relativeAbundance,global_totalAbundance,global_relativeAbundance,auscpr_totalAbundance,auscpr_relativeAbundance,natlantic_totalAbundance,natlantic_relativeAbundance,npacific_totalAbundance,npacific_relativeAbundance,socpr_totalAbundance,socpr_relativeAbundance
220838,Acrocalanus gracilis,Acrocalanus gracilis,393,"Giesbrecht, 1888",220,Species,104192,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus gracilis,urn:lsid:marinespecies.org:taxname:220838,"Acrocalanus gracilis Giesbrecht, 1888",Calanoid,Acrocalanus gracilis,omnivore,[A],omnivore; herbivore,0,omni,TRUE,296,6.456064611657752e-8,NA,NA,296,2.545419835184066e-4,NA,NA,NA,NA,197.4076,1.320609506279581e-7,197.4076,2.505063378877817e-4,NA,NA,NA,NA,NA,NA
104645,Acrocalanus gibber,Acrocalanus gibber,392,"Giesbrecht, 1888",220,Species,104192,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus gibber,urn:lsid:marinespecies.org:taxname:104645,"Acrocalanus gibber Giesbrecht, 1888",Calanoid,Acrocalanus gibber,omnivore,[A],omnivore; herbivore,0,omni,TRUE,80,1.744882327475068e-8,NA,NA,80,6.879513068065042e-5,NA,NA,NA,NA,53.3276,3.5674885620956326e-8,53.3276,6.767166909655184e-5,NA,NA,NA,NA,NA,NA
220839,Acrocalanus monachus,Acrocalanus monachus,395,"Giesbrecht, 1888",220,Species,104192,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus monachus,urn:lsid:marinespecies.org:taxname:220839,"Acrocalanus monachus Giesbrecht, 1888",Calanoid,Acrocalanus monachus,omnivore,[A],omnivore; herbivore,0,omni,TRUE,28,6.107088146162738e-9,NA,NA,28,2.4078295738227648e-5,NA,NA,NA,NA,18.5187,1.2388566227409521e-8,18.5187,2.349986383220536e-5,NA,NA,NA,NA,NA,NA
104646,Acrocalanus longicornis,Acrocalanus longicornis,394,"Giesbrecht, 1888",220,Species,104192,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus longicornis,urn:lsid:marinespecies.org:taxname:104646,"Acrocalanus longicornis Giesbrecht, 1888",Calanoid,Acrocalanus longicornis,omnivore,[A],omnivore; herbivore,0,omni,TRUE,3,6.543308728031505e-10,NA,NA,3,2.5798174005243908e-6,NA,NA,NA,NA,2,1.33795204063023e-9,2,2.537960421866045e-6,NA,NA,NA,NA,NA,NA
104275,Aetideus armatus,Aetideus armatus,413,"(Boeck, 1872)",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus armatus,urn:lsid:marinespecies.org:taxname:104275,"Aetideus armatus (Boeck, 1872)",Calanoid,Aetideus armatus,carnivore,[1] [2] [A],omnivore; carnivore,0,omni,FALSE,601,1.310842848515645e-7,600,1.3695673841362256e-6,1,8.599391335081303e-7,NA,NA,NA,NA,677.5848000003999,4.532879829302807e-7,0.5848,7.420996273536316e-7,677.0000000004,NA,NA,NA,NA,NA
104276,Aetideus giesbrechti,Aetideus giesbrechti,417,"Cleve, 1904",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus giesbrechti,urn:lsid:marinespecies.org:taxname:104276,"Aetideus giesbrechti Cleve, 1904",Calanoid,Aetideus giesbrechti,carnivore,[2] [A],carnivore,0,NA,NA,96,2.0938587929700816e-8,96,2.191307814617961e-7,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
104276,Aetideus giesbrechti,Aetideus giesbrechti,417,"Cleve, 1904",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus giesbrechti,urn:lsid:marinespecies.org:taxname:104276,"Aetideus giesbrechti Cleve, 1904",Calanoid,Aetideus giesbrechti,carnivore,[2] [A],omnivore; carnivore,0,NA,NA,96,2.0938587929700816e-8,96,2.191307814617961e-7,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
341238,Aetideus australis,Aetideus australis,414,"(Vervoort, 1957)",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus australis,urn:lsid:marinespecies.org:taxname:341238,"Aetideus australis (Vervoort, 1957)",Calanoid,Aetideus australis,carnivore,Derived at genus level,not determined,0,NA,NA,6,1.308661745606301e-9,NA,NA,NA,NA,NA,NA,6,2.4670409496726115e-7,2,1.33795204063023e-9,NA,NA,NA,NA,NA,NA,2,2.4661353378081357e-7
104112,Aetideus,Aetideus,410,"Brady, 1883",180,Genus,104075,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,NA,urn:lsid:marinespecies.org:taxname:104112,"Aetideus Brady, 1883",Calanoid,Aetideus spp.,carnivore,[A] *,omnivore,0,omni,TRUE,4,8.724411637375341e-10,0,0,1,8.599391335081303e-7,NA,NA,3,1.2335204748363058e-7,1.6667,1.1149823330592022e-9,0.6667,8.46029106629046e-7,NA,NA,NA,NA,1,1.2330676689040678e-7
104273,Aetideus acutus,Aetideus acutus,411,"Farran, 1929",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus acutus,urn:lsid:marinespecies.org:taxname:104273,"Aetideus acutus Farran, 1929",Calanoid,Aetideus acutus,carnivore,[A],omnivore; carnivore,0,omni,FALSE,1,2.181102909343835e-10,0,0,1,8.599391335081303e-7,NA,NA,NA,NA,0.6667,4.460063127440872e-10,0.6667,8.46029106629046e-7,NA,NA,NA,NA,NA,NA
345717,Aetideus pseudarmatus,Aetideus pseudarmatus,419,"Bradford, 1971",220,Species,104112,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,Aetideus pseudarmatus,urn:lsid:marinespecies.org:taxname:345717,"Aetideus pseudarmatus Bradford, 1971",Calanoid,Aetideus pseudarmatus,carnivore,Derived at genus level,not determined,0,omni,FALSE,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA,0.6667,4.460063127440872e-10,0.6667,8.46029106629046e-7,NA,NA,NA,NA,NA,NA
128795,Agetus flaccus,Agetus flaccus,3653,"(Giesbrecht, 1891)",220,Species,128633,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Agetus,Agetus flaccus,urn:lsid:marinespecies.org:taxname:128795,"Agetus flaccus (Giesbrecht, 1891)",Non-calanoid,Agetus flaccus,carnivore,[A] [C],carnivore,0,carn,TRUE,305,6.652363873498697e-8,NA,NA,305,2.6228143571997974e-4,NA,NA,NA,NA,203.22379999999998,1.3595184895731487e-7,203.22379999999998,2.5788698059061037e-4,NA,NA,NA,NA,NA,NA
128796,Agetus limbatus,Agetus limbatus,3654,"(Brady, 1883)",220,Species,128633,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Agetus,Agetus limbatus,urn:lsid:marinespecies.org:taxname:128796,"Agetus limbatus (Brady, 1883)",Non-calanoid,Agetus limbatus,carnivore,[A] [C],carnivore,0,carn,TRUE,42,9.160632219244107e-9,NA,NA,42,3.611744360734147e-5,NA,NA,NA,NA,27.334,1.8285790539293356e-8,27.334,3.468630508564324e-5,NA,NA,NA,NA,NA,NA
128633,Agetus,Agetus,3652,"KrÃ¸yer, 1849",180,Genus,128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Agetus,NA,urn:lsid:marinespecies.org:taxname:128633,"Agetus KrÃ¸yer, 1849",Non-calanoid,Agetus spp.,carnivore,[A] [C],not determined,0,carn,TRUE,32,6.979529309900272e-9,NA,NA,32,2.751805227226017e-5,NA,NA,NA,NA,20.978299999999997,1.4033979646976577e-8,20.978299999999997,2.6621047559016222e-5,NA,NA,NA,NA,NA,NA
128797,Agetus typicus,Agetus typicus,3655,"KrÃ¸yer, 1849",220,Species,128633,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Agetus,Agetus typicus,urn:lsid:marinespecies.org:taxname:128797,"Agetus typicus KrÃ¸yer, 1849",Non-calanoid,Agetus typicus,carnivore,[A] [C],carnivore,0,carn,TRUE,23,5.01653669149082e-9,NA,NA,23,1.9778600070686997e-5,NA,NA,NA,NA,15.273399999999999,1.0217538348680877e-8,15.273399999999999,1.9381642353664424e-5,NA,NA,NA,NA,NA,NA
115427,Alteutha,Alteutha,3658,"Baird, 1846",180,Genus,587513,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Alteutha,NA,urn:lsid:marinespecies.org:taxname:115427,"Alteutha Baird, 1846",Non-calanoid,Alteutha spp.,NA,NA,not determined,0,NA,NA,1779,3.880182075722683e-7,1761,4.019680272439822e-6,NA,NA,18,4.435947780776836e-9,NA,NA,6,4.0138561218906906e-9,NA,NA,NA,NA,6,4.434831188993409e-9,NA,NA
115187,Ambunguipes spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Hamondiidae,Ambunguipes,NA,urn:lsid:marinespecies.org:taxname:115187,"Ambunguipes Huys, 1990",Non-calanoid,Ambunguipes spp.,NA,NA,not determined,0,unknown,FALSE,15,3.271654364015752e-9,NA,NA,15,1.2899087002621954e-5,NA,NA,NA,NA,9.9592,6.662465981522293e-9,9.9592,1.2638027716724156e-5,NA,NA,NA,NA,NA,NA
364368,Anomalocera patersonii,Anomalocera patersoni,460,"Templeton, 1837",220,Species,104206,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Anomalocera,Anomalocera patersonii,urn:lsid:marinespecies.org:taxname:364368,"Anomalocera patersonii Templeton, 1837",Calanoid,Anomalocera patersoni,carnivore,Derived at family level,omnivore,0,NA,NA,1092,2.3817643770034677e-7,1092,2.4926126391279302e-6,NA,NA,NA,NA,NA,NA,818.0000000004,5.472223846180317e-7,NA,NA,818.0000000004,NA,NA,NA,NA,NA
104137,Augaptilus,Augaptilus,488,"Giesbrecht, 1889",180,Genus,104077,Animalia,Arthropoda,Copepoda,Calanoida,Augaptilidae,Augaptilus,NA,urn:lsid:marinespecies.org:taxname:104137,"Augaptilus Giesbrecht, 1889",Calanoid,Augaptilus spp.,carnivore,[2],not determined,0,NA,NA,3,6.543308728031505e-10,3,6.847836920681128e-9,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
346152,Bestiolina similis,Bestiolina similis,526,"(Sewell, 1914)",220,Species,346148,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Bestiolina,Bestiolina similis,urn:lsid:marinespecies.org:taxname:346152,"Bestiolina similis (Sewell, 1914)",Calanoid,Bestiolina similis,omnivore,[C],not determined,0,omni,TRUE,191,4.1659065568467263e-8,NA,NA,191,1.6424837450005288e-4,NA,NA,NA,NA,126.94069999999999,8.492028430201492e-8,126.94069999999999,1.6108523626198553e-4,NA,NA,NA,NA,NA,NA
346148,Bestiolina,Bestiolina,521,"Andronov, 1991",180,Genus,104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Bestiolina,NA,urn:lsid:marinespecies.org:taxname:346148,"Bestiolina Andronov, 1991",Calanoid,Bestiolina spp.,NA,NA,not determined,0,NA,NA,7,1.526772036540684e-9,NA,NA,7,6.019573934556912e-6,NA,NA,NA,NA,4.6259999999999994,3.0946830699777217e-9,4.6259999999999994,5.870302455776161e-6,NA,NA,NA,NA,NA,NA
104115,Bradyidius,Bradyidius,562,"Giesbrecht, 1897",180,Genus,104075,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Bradyidius,NA,urn:lsid:marinespecies.org:taxname:104115,"Bradyidius Giesbrecht, 1897",Calanoid,Bradyidius spp.,omnivore,[A],omnivore,0,NA,NA,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA,0.6667,4.460063127440872e-10,0.6667,8.46029106629046e-7,NA,NA,NA,NA,NA,NA
342434,Calanoides acutus,Calanoides acutus,603,"(Giesbrecht, 1902)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides acutus,urn:lsid:marinespecies.org:taxname:342434,"Calanoides acutus (Giesbrecht, 1902)",Calanoid,Calanoides acutus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,127045,2.770982191175875e-5,NA,NA,829,7.1288954167824e-4,NA,NA,126216,0.005189667,42624.6684,2.8514881033483445e-5,552.6684,7.013252628080161e-4,NA,NA,NA,NA,42072,0.005187762296613194
104462,Calanoides carinatus,Calanoides carinatus,605,"(KrÃ¸yer, 1849)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides carinatus,urn:lsid:marinespecies.org:taxname:104462,"Calanoides carinatus (KrÃ¸yer, 1849)",Calanoid,Calanoides carinatus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,8980,1.958630412590764e-6,8934,2.03928583497884e-5,46,3.9557200141373995e-5,NA,NA,NA,NA,13624.585300000601,9.11452085243822e-6,30.585299999999997,3.8812140445449765e-5,13594.0000000006,NA,NA,NA,NA,NA
357533,Calanoides brevicornis,Calanoides macrocarinatus,604,"(Lubbock, 1856)",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides brevicornis,urn:lsid:marinespecies.org:taxname:357533,"Calanoides brevicornis (Lubbock, 1856)",Calanoid,Calanoides breivcornis,omnivore,[1],not determined,0,omni,TRUE,1987,4.3338514808662e-7,NA,NA,19,1.6338843536654476e-5,NA,NA,1968,8.091894314926165e-5,668.6669,4.4732212167844504e-7,12.6669,1.6074045433867503e-5,NA,NA,NA,NA,656,8.088923908010686e-5
104151,Calanoides,Calanoides,602,"Brady, 1883",180,Genus,104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,NA,urn:lsid:marinespecies.org:taxname:104151,"Calanoides Brady, 1883",Calanoid,Calanoides spp.,omnivore,[1],not determined,0,omni,TRUE,619,1.350102700883834e-7,NA,NA,493,4.239499928195082e-4,NA,NA,126,5.180785994312483e-6,370.9952,2.481868924520102e-7,328.9952,4.174883982919519e-4,NA,NA,NA,NA,42,5.178884209397085e-6
345759,Calanoides patagoniensis,Calanoides patagoniensis,606,"Brady, 1883",220,Species,104151,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanoides,Calanoides patagoniensis,urn:lsid:marinespecies.org:taxname:345759,"Calanoides patagoniensis Brady, 1883",Calanoid,Calanoides patagoniensis,omnivore,[1],not determined,0,omni,TRUE,32,6.979529309900272e-9,NA,NA,32,2.751805227226017e-5,NA,NA,NA,NA,21.3335,1.4271599929392508e-8,21.3335,2.7071789329939635e-5,NA,NA,NA,NA,NA,NA
220919,Calanopia minor,Calanopia minor,620,"Scott A., 1902",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia minor,urn:lsid:marinespecies.org:taxname:220919,"Calanopia minor Scott A., 1902",Calanoid,Calanopia minor,carnivore,[C],omnivore,0,carn,FALSE,681,1.4853310812631518e-7,NA,NA,681,5.856185499190367e-4,NA,NA,NA,NA,453.5415,3.0340838771774773e-7,453.5415,5.755351883368794e-4,NA,NA,NA,NA,NA,NA
104724,Calanopia elliptica,Calanopia elliptica,614,"(Dana, 1849)",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia elliptica,urn:lsid:marinespecies.org:taxname:104724,"Calanopia elliptica (Dana, 1849)",Calanoid,Calanopia elliptica,carnivore,[C],omnivore,0,carn,FALSE,436,9.50960868473912e-8,NA,NA,436,3.749334622095448e-4,NA,NA,NA,NA,290.1803,1.9412366226784618e-7,290.1803,3.6823305830260773e-4,NA,NA,NA,NA,NA,NA
104207,Calanopia,Calanopia,608,"Dana, 1852-1853",180,Genus,104097,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,NA,urn:lsid:marinespecies.org:taxname:104207,"Calanopia Dana, 1852-1853",Calanoid,Calanopia spp.,carnivore,[C],not determined,0,carn,FALSE,253,5.518190360639902e-8,NA,NA,253,2.1756460077755697e-4,NA,NA,NA,NA,168.268,1.1256725698638378e-7,168.268,2.135287621332778e-4,NA,NA,NA,NA,NA,NA
346200,Calanopia aurivilli,Calanopia aurivilli,611,"Cleve, 1901",220,Species,104207,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Calanopia,Calanopia aurivilli,urn:lsid:marinespecies.org:taxname:346200,"Calanopia aurivilli Cleve, 1901",Calanoid,Calanopia aurivilli,carnivore,[C],omnivore,0,carn,FALSE,52,1.1341735128587942e-8,NA,NA,52,4.4716834942422774e-5,NA,NA,NA,NA,34.6671,2.3191458593866125e-8,34.6671,4.399186387043618e-5,NA,NA,NA,NA,NA,NA
104152,Calanus,Calanus,625,"Leach, 1816",180,Genus,104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,NA,urn:lsid:marinespecies.org:taxname:104152,"Calanus Leach, 1816",Calanoid,Calanus sp.,omnivore,[1] Richardson et al. (2006; 10.1016/j.pocean.2005.09.011); [A],not determined,0,NA,NA,54767940,0.011945451,54119874,0.12353469043993688,NA,NA,644400,1.588069305518107e-4,3666,1.5073620202499656e-4,50425059.00000349,0.033733155293977204,NA,NA,50209037.00000349,NA,214800,1.5876695656596404e-4,1222,1.5068086914007712e-4
104464,Calanus finmarchicus,Calanus finmarchicus,630,"(Gunnerus, 1770)",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus finmarchicus,urn:lsid:marinespecies.org:taxname:104464,"Calanus finmarchicus (Gunnerus, 1770)",Calanoid,Calanus finmarchicus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,4162503,9.07884740345244e-4,4162497,0.009501367,NA,NA,6,1.478649260258945e-9,NA,NA,3785030.000000012,0.002532094306173328,NA,NA,3785028.000000012,NA,2,1.478277062997803e-9,NA,NA
104466,Calanus helgolandicus,Calanus helgolandicus,632,"(Claus, 1863)",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466,"Calanus helgolandicus (Claus, 1863)",Calanoid,Calanus helgolandicus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,1158231,2.5262210037922195e-4,1158231,0.002643792,NA,NA,NA,NA,NA,NA,758789.0000000079,5.076116454788911e-4,NA,NA,758789.0000000079,NA,NA,NA,NA,NA
342436,Calanus simillimus,Calanus simillimus,638,"Giesbrecht, 1902",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus simillimus,urn:lsid:marinespecies.org:taxname:342436,"Calanus simillimus Giesbrecht, 1902",Calanoid,Calanus simillimus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,1119098,2.440867903640867e-4,NA,NA,12998,0.011177489,NA,NA,1106100,0.0454799,377365.3366,2.524483610835418e-4,8665.3366,0.01099614066647364,NA,NA,NA,NA,368700,0.04546320495249299
104467,Calanus hyperboreus,Calanus hyperboreus,633,"KrÃ¸yer, 1838",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus hyperboreus,urn:lsid:marinespecies.org:taxname:104467,"Calanus hyperboreus KrÃ¸yer, 1838",Calanoid,Calanus hyperboreus,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,34191,7.457408957337506e-6,34173,7.800371036347874e-5,NA,NA,18,4.435947780776836e-9,NA,NA,19464.0000000018,1.3020949259414604e-5,NA,NA,19458.0000000018,NA,6,4.434831188993409e-9,NA,NA
342435,Calanus propinquus,Calanus propinquus,637,"Brady, 1883",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus propinquus,urn:lsid:marinespecies.org:taxname:342435,"Calanus propinquus Brady, 1883",Calanoid,Calanus propinquus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,28105,6.129989726710848e-6,NA,NA,43,3.69773827408496e-5,NA,NA,28062,0.001153835,9382.6667,6.276779028909153e-6,28.6667,3.6377475012753674e-5,NA,NA,NA,NA,9354,0.001153411497492865
104465,Calanus glacialis,Calanus glacialis,631,"Jaschnov, 1955",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus glacialis,urn:lsid:marinespecies.org:taxname:104465,"Calanus glacialis Jaschnov, 1955",Calanoid,Calanus glacialis,omnivore,[1] [A],omnivore; herbivore,0,NA,NA,20940,4.56722949216599e-6,19740,4.505876693808182e-5,NA,NA,1200,2.957298520517891e-7,NA,NA,12152.0000000031,8.129396598871351e-6,NA,NA,11752.0000000031,NA,400,2.956554125995606e-7,NA,NA
345760,Calanus australis,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus australis,urn:lsid:marinespecies.org:taxname:345760,"Alternative representation to Calanus australis australis Brodsky, 1959",Calanoid,Calanus australis,omnivore,[1] [A],not determined,0,NA,NA,7782,1.6973342840513724e-6,NA,NA,NA,NA,NA,NA,7782,3.199752111725377e-4,2594,1.7353237966974085e-6,NA,NA,NA,NA,NA,NA,2594,3.198577533137152e-4
716449,Calanus australis australis,Calanus australis,627,"Brodsky, 1959",220,Species,104152,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,Calanus australis australis,urn:lsid:marinespecies.org:taxname:716449,"Calanus australis australis Brodsky, 1959",Calanoid,Calanus australis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,3650,7.961025619104997e-7,NA,NA,3650,0.003138778,NA,NA,NA,NA,2435.1413,1.6290511357789756e-6,2435.1413,0.003090146120525714,NA,NA,NA,NA,NA,NA
135566,Caligus,Caligus,3699,"MÃ¼ller O.F., 1785",180,Genus,135513,Animalia,Arthropoda,Copepoda,Siphonostomatoida,Caligidae,Caligus,NA,urn:lsid:marinespecies.org:taxname:135566,"Caligus MÃ¼ller O.F., 1785",Non-calanoid,Caligus spp.,NA,NA,not determined,0,NA,NA,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA,0.6667,4.460063127440872e-10,0.6667,8.46029106629046e-7,NA,NA,NA,NA,NA,NA
104193,Calocalanus,Calocalanus,640,"Giesbrecht, 1888",180,Genus,104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,NA,urn:lsid:marinespecies.org:taxname:104193,"Calocalanus Giesbrecht, 1888",Calanoid,Calocalanus spp.,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,31095,6.782139496604654e-6,21900,4.998920952097224e-5,3465,0.002979689,600,1.4786492602589454e-7,5130,2.1093200119700828e-4,47819.915100025,3.19903764954214e-5,2309.9151,0.002931236550835374,43600.000000025,NA,200,1.478277062997803e-7,1710,2.1085457138259563e-4
211848,Calocalanus plumulosus,Calocalanus plumulosus,676,"(Claus, 1863)",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus plumulosus,urn:lsid:marinespecies.org:taxname:211848,"Calocalanus plumulosus (Claus, 1863)",Calanoid,Calocalanus plumulosus,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,494,1.0774648372158544e-7,NA,NA,455,3.9127230574619926e-4,NA,NA,39,1.6035766172871973e-6,316.56579999999997,2.1177492905187064e-7,303.56579999999997,3.852189929160517e-4,NA,NA,NA,NA,13,1.6029879695752883e-6
104669,Calocalanus pavo,Calocalanus pavo,673,"(Dana, 1852)",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus pavo,urn:lsid:marinespecies.org:taxname:104669,"Calocalanus pavo (Dana, 1852)",Calanoid,Calocalanus pavo,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,332,7.241261659021532e-8,NA,NA,332,2.8549979232469927e-4,NA,NA,NA,NA,220.7095,1.4764936295573887e-7,220.7095,2.8007598786492194e-4,NA,NA,NA,NA,NA,NA
104673,Calocalanus styliremis,Calocalanus styliremis,683,"Giesbrecht, 1888",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus styliremis,urn:lsid:marinespecies.org:taxname:104673,"Calocalanus styliremis Giesbrecht, 1888",Calanoid,Calocalanus styliremis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,117,2.5518904039322874e-8,NA,NA,75,6.449543501310977e-5,NA,NA,42,1.726928664770828e-6,64.1411,4.290885781663382e-8,50.141099999999994,6.362806365441377e-5,NA,NA,NA,NA,14,1.7262947364656952e-6
237966,Calocalanus tenuis,Calocalanus tenuis,685,"Farran, 1926",220,Species,104193,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Calocalanus tenuis,urn:lsid:marinespecies.org:taxname:237966,"Calocalanus tenuis Farran, 1926",Calanoid,Calocalanus tenuis,omnivore,[1] [A],omnivore; herbivore,0,omni,TRUE,1,2.181102909343835e-10,NA,NA,1,8.599391335081303e-7,NA,NA,NA,NA,0.6667,4.460063127440872e-10,0.6667,8.46029106629046e-7,NA,NA,NA,NA,NA,NA
104157,Candacia,Candacia,691,"Dana, 1846",180,Genus,104080,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,NA,urn:lsid:marinespecies.org:taxname:104157,"Candacia Dana, 1846",Calanoid,Candacia spp.,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,131804,2.874780878631548e-5,128754,2.9389546496179266e-4,2390,0.002055255,99,2.4397712794272597e-8,561,2.3066832879438915e-5,1812.9656,1.2128305120562047e-6,1592.9656,0.0020214418230970485,NA,NA,33,2.439157153946375e-8,187,2.305836540850607e-5
104474,Candacia armata,Candacia armata,692,"Boeck, 1872",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia armata,urn:lsid:marinespecies.org:taxname:104474,"Candacia armata Boeck, 1872",Calanoid,Candacia armata,carnivore,[1] [2] [A],carnivore,0,NA,NA,30738,6.70427412274108e-6,30735,7.015608925237816e-5,NA,NA,3,7.393246301294724e-10,NA,NA,17844.0000000025,1.1937208106504585e-5,NA,NA,17843.0000000025,NA,1,7.391385314989015e-10,NA,NA
104478,Candacia ethiopica,Candacia aethiopica,702,"(Dana, 1849)",220,Species,104157,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Candacia ethiopica,urn:lsid:marinespecies.org:taxname:104478,"Candacia ethiopica (Dana, 1849)",Calanoid,Candacia ethiopica,carnivore,[1] [2] [A],carnivore,0,carn,TRUE,3029,6.606560712402476e-7,2676,6.108270533247567e-6,353,3.0355851412837e-4,NA,NA,NA,NA,1483.2959000027001,9.922893881335331e-7,235.2959,2.9858584081367533e-4,1248.0000000027,NA,NA,NA,NA,NA
